constructorResultsId,raceId,constructorId,points,date,constructor_results_rownum
450,60,6,12.0,2006-06-11 12:00:00,constructor_results_450
451,60,1,9.0,2006-06-11 12:00:00,constructor_results_451
452,60,2,3.0,2006-06-11 12:00:00,constructor_results_452
453,60,3,0.0,2006-06-11 12:00:00,constructor_results_453
454,60,11,0.0,2006-06-11 12:00:00,constructor_results_454
455,60,7,0.0,2006-06-11 12:00:00,constructor_results_455
456,60,9,0.0,2006-06-11 12:00:00,constructor_results_456
457,60,5,0.0,2006-06-11 12:00:00,constructor_results_457
458,60,13,0.0,2006-06-11 12:00:00,constructor_results_458
459,60,8,0.0,2006-06-11 12:00:00,constructor_results_459
460,61,4,15.0,2006-06-25 13:00:00,constructor_results_460
461,61,6,12.0,2006-06-25 13:00:00,constructor_results_461
462,61,1,6.0,2006-06-25 13:00:00,constructor_results_462
463,61,7,3.0,2006-06-25 13:00:00,constructor_results_463
464,61,2,2.0,2006-06-25 13:00:00,constructor_results_464
465,61,9,1.0,2006-06-25 13:00:00,constructor_results_465
466,61,11,0.0,2006-06-25 13:00:00,constructor_results_466
467,61,5,0.0,2006-06-25 13:00:00,constructor_results_467
468,61,3,0.0,2006-06-25 13:00:00,constructor_results_468
469,61,13,0.0,2006-06-25 13:00:00,constructor_results_469
470,61,8,0.0,2006-06-25 13:00:00,constructor_results_470
471,62,6,18.0,2006-07-02 14:00:00,constructor_results_471
472,62,4,10.0,2006-07-02 14:00:00,constructor_results_472
473,62,7,5.0,2006-07-02 14:00:00,constructor_results_473
474,62,11,3.0,2006-07-02 14:00:00,constructor_results_474
475,62,9,2.0,2006-07-02 14:00:00,constructor_results_475
476,62,5,1.0,2006-07-02 14:00:00,constructor_results_476
477,62,3,0.0,2006-07-02 14:00:00,constructor_results_477
478,62,13,0.0,2006-07-02 14:00:00,constructor_results_478
479,62,2,0.0,2006-07-02 14:00:00,constructor_results_479
480,62,8,0.0,2006-07-02 14:00:00,constructor_results_480
481,62,1,0.0,2006-07-02 14:00:00,constructor_results_481
482,63,6,16.0,2006-07-16 14:00:00,constructor_results_482
483,63,4,11.0,2006-07-16 14:00:00,constructor_results_483
484,63,7,5.0,2006-07-16 14:00:00,constructor_results_484
485,63,1,6.0,2006-07-16 14:00:00,constructor_results_485
486,63,2,1.0,2006-07-16 14:00:00,constructor_results_486
487,63,9,0.0,2006-07-16 14:00:00,constructor_results_487
488,63,5,0.0,2006-07-16 14:00:00,constructor_results_488
489,63,3,0.0,2006-07-16 14:00:00,constructor_results_489
490,63,13,0.0,2006-07-16 14:00:00,constructor_results_490
491,63,8,0.0,2006-07-16 14:00:00,constructor_results_491
492,63,11,0.0,2006-07-16 14:00:00,constructor_results_492
493,64,6,18.0,2006-07-30 14:00:00,constructor_results_493
494,64,1,6.0,2006-07-30 14:00:00,constructor_results_494
495,64,11,5.0,2006-07-30 14:00:00,constructor_results_495
496,64,4,7.0,2006-07-30 14:00:00,constructor_results_496
497,64,7,2.0,2006-07-30 14:00:00,constructor_results_497
498,64,9,1.0,2006-07-30 14:00:00,constructor_results_498
499,64,5,0.0,2006-07-30 14:00:00,constructor_results_499
500,64,3,0.0,2006-07-30 14:00:00,constructor_results_500
501,64,8,0.0,2006-07-30 14:00:00,constructor_results_501
502,64,2,0.0,2006-07-30 14:00:00,constructor_results_502
503,64,13,0.0,2006-07-30 14:00:00,constructor_results_503
504,65,11,15.0,2006-08-06 14:00:00,constructor_results_504
505,65,1,8.0,2006-08-06 14:00:00,constructor_results_505
506,65,2,6.0,2006-08-06 14:00:00,constructor_results_506
507,65,9,4.0,2006-08-06 14:00:00,constructor_results_507
508,65,7,3.0,2006-08-06 14:00:00,constructor_results_508
509,65,6,3.0,2006-08-06 14:00:00,constructor_results_509
510,65,13,0.0,2006-08-06 14:00:00,constructor_results_510
511,65,5,0.0,2006-08-06 14:00:00,constructor_results_511
512,65,8,0.0,2006-08-06 14:00:00,constructor_results_512
513,65,4,0.0,2006-08-06 14:00:00,constructor_results_513
514,65,3,0.0,2006-08-06 14:00:00,constructor_results_514
515,66,6,16.0,2006-08-27 15:00:00,constructor_results_515
516,66,4,11.0,2006-08-27 15:00:00,constructor_results_516
517,66,11,6.0,2006-08-27 15:00:00,constructor_results_517
518,66,1,4.0,2006-08-27 15:00:00,constructor_results_518
519,66,7,2.0,2006-08-27 15:00:00,constructor_results_519
520,66,3,0.0,2006-08-27 15:00:00,constructor_results_520
521,66,9,0.0,2006-08-27 15:00:00,constructor_results_521
522,66,2,0.0,2006-08-27 15:00:00,constructor_results_522
523,66,5,0.0,2006-08-27 15:00:00,constructor_results_523
524,66,13,0.0,2006-08-27 15:00:00,constructor_results_524
525,66,8,0.0,2006-08-27 15:00:00,constructor_results_525
526,67,6,10.0,2006-09-10 14:00:00,constructor_results_526
527,67,1,8.0,2006-09-10 14:00:00,constructor_results_527
528,67,2,7.0,2006-09-10 14:00:00,constructor_results_528
529,67,4,5.0,2006-09-10 14:00:00,constructor_results_529
530,67,11,7.0,2006-09-10 14:00:00,constructor_results_530
531,67,7,2.0,2006-09-10 14:00:00,constructor_results_531
532,67,3,0.0,2006-09-10 14:00:00,constructor_results_532
533,67,9,0.0,2006-09-10 14:00:00,constructor_results_533
534,67,5,0.0,2006-09-10 14:00:00,constructor_results_534
535,67,8,0.0,2006-09-10 14:00:00,constructor_results_535
536,67,14,0.0,2006-09-10 14:00:00,constructor_results_536
537,68,6,10.0,2006-10-01 14:00:00,constructor_results_537
538,68,4,14.0,2006-10-01 14:00:00,constructor_results_538
539,68,11,8.0,2006-10-01 14:00:00,constructor_results_539
540,68,1,4.0,2006-10-01 14:00:00,constructor_results_540
541,68,2,2.0,2006-10-01 14:00:00,constructor_results_541
542,68,3,1.0,2006-10-01 14:00:00,constructor_results_542
543,68,9,0.0,2006-10-01 14:00:00,constructor_results_543
544,68,5,0.0,2006-10-01 14:00:00,constructor_results_544
545,68,14,0.0,2006-10-01 14:00:00,constructor_results_545
546,68,8,0.0,2006-10-01 14:00:00,constructor_results_546
547,68,7,0.0,2006-10-01 14:00:00,constructor_results_547
548,69,4,16.0,2006-10-08 14:00:00,constructor_results_548
549,69,6,8.0,2006-10-08 14:00:00,constructor_results_549
550,69,11,5.0,2006-10-08 14:00:00,constructor_results_550
551,69,1,4.0,2006-10-08 14:00:00,constructor_results_551
552,69,7,5.0,2006-10-08 14:00:00,constructor_results_552
553,69,2,1.0,2006-10-08 14:00:00,constructor_results_553
554,69,3,0.0,2006-10-08 14:00:00,constructor_results_554
555,69,9,0.0,2006-10-08 14:00:00,constructor_results_555
556,69,5,0.0,2006-10-08 14:00:00,constructor_results_556
557,69,8,0.0,2006-10-08 14:00:00,constructor_results_557
558,69,14,0.0,2006-10-08 14:00:00,constructor_results_558
559,70,6,15.0,2006-10-22 14:00:00,constructor_results_559
560,70,4,11.0,2006-10-22 14:00:00,constructor_results_560
561,70,11,8.0,2006-10-22 14:00:00,constructor_results_561
562,70,1,5.0,2006-10-22 14:00:00,constructor_results_562
563,70,2,0.0,2006-10-22 14:00:00,constructor_results_563
564,70,8,0.0,2006-10-22 14:00:00,constructor_results_564
565,70,5,0.0,2006-10-22 14:00:00,constructor_results_565
566,70,9,0.0,2006-10-22 14:00:00,constructor_results_566
567,70,14,0.0,2006-10-22 14:00:00,constructor_results_567
568,70,7,0.0,2006-10-22 14:00:00,constructor_results_568
569,70,3,0.0,2006-10-22 14:00:00,constructor_results_569
570,71,4,16.0,2005-03-06 14:00:00,constructor_results_570
571,71,6,8.0,2005-03-06 14:00:00,constructor_results_571
572,71,9,7.0,2005-03-06 14:00:00,constructor_results_572
573,71,3,4.0,2005-03-06 14:00:00,constructor_results_573
574,71,1,4.0,2005-03-06 14:00:00,constructor_results_574
575,71,7,0.0,2005-03-06 14:00:00,constructor_results_575
576,71,15,0.0,2005-03-06 14:00:00,constructor_results_576
577,71,16,0.0,2005-03-06 14:00:00,constructor_results_577
578,71,17,0.0,2005-03-06 14:00:00,constructor_results_578
579,71,18,0.0,2005-03-06 14:00:00,constructor_results_579
580,72,4,10.0,2005-03-20 15:00:00,constructor_results_580
581,72,7,12.0,2005-03-20 15:00:00,constructor_results_581
582,72,3,6.0,2005-03-20 15:00:00,constructor_results_582
583,72,1,5.0,2005-03-20 15:00:00,constructor_results_583
584,72,9,4.0,2005-03-20 15:00:00,constructor_results_584
585,72,6,2.0,2005-03-20 15:00:00,constructor_results_585
586,72,15,0.0,2005-03-20 15:00:00,constructor_results_586
587,72,17,0.0,2005-03-20 15:00:00,constructor_results_587
588,72,18,0.0,2005-03-20 15:00:00,constructor_results_588
589,72,16,0.0,2005-03-20 15:00:00,constructor_results_589
590,73,4,10.0,2005-04-03 14:30:00,constructor_results_590
591,73,7,13.0,2005-04-03 14:30:00,constructor_results_591
592,73,1,10.0,2005-04-03 14:30:00,constructor_results_592
593,73,3,3.0,2005-04-03 14:30:00,constructor_results_593
594,73,15,2.0,2005-04-03 14:30:00,constructor_results_594
595,73,9,1.0,2005-04-03 14:30:00,constructor_results_595
596,73,6,0.0,2005-04-03 14:30:00,constructor_results_596
597,73,17,0.0,2005-04-03 14:30:00,constructor_results_597
598,73,18,0.0,2005-04-03 14:30:00,constructor_results_598
599,73,16,0.0,2005-04-03 14:30:00,constructor_results_599
600,74,4,10.0,2005-04-24 14:00:00,constructor_results_600
601,74,6,8.0,2005-04-24 14:00:00,constructor_results_601
602,74,1,6.0,2005-04-24 14:00:00,constructor_results_602
603,74,15,5.0,2005-04-24 14:00:00,constructor_results_603
604,74,7,4.0,2005-04-24 14:00:00,constructor_results_604
605,74,3,5.0,2005-04-24 14:00:00,constructor_results_605
606,74,9,1.0,2005-04-24 14:00:00,constructor_results_606
607,74,17,0.0,2005-04-24 14:00:00,constructor_results_607
608,74,18,0.0,2005-04-24 14:00:00,constructor_results_608
609,74,16,0.0,2005-04-24 14:00:00,constructor_results_609
610,75,1,12.0,2005-05-08 14:00:00,constructor_results_610
611,75,4,12.0,2005-05-08 14:00:00,constructor_results_611
612,75,7,11.0,2005-05-08 14:00:00,constructor_results_612
613,75,3,3.0,2005-05-08 14:00:00,constructor_results_613
614,75,9,1.0,2005-05-08 14:00:00,constructor_results_614
615,75,6,0.0,2005-05-08 14:00:00,constructor_results_615
616,75,15,0.0,2005-05-08 14:00:00,constructor_results_616
617,75,17,0.0,2005-05-08 14:00:00,constructor_results_617
618,75,18,0.0,2005-05-08 14:00:00,constructor_results_618
619,76,1,14.0,2005-05-22 14:00:00,constructor_results_619
620,76,3,14.0,2005-05-22 14:00:00,constructor_results_620
621,76,4,5.0,2005-05-22 14:00:00,constructor_results_621
622,76,7,3.0,2005-05-22 14:00:00,constructor_results_622
623,76,6,3.0,2005-05-22 14:00:00,constructor_results_623
624,76,15,0.0,2005-05-22 14:00:00,constructor_results_624
625,76,17,0.0,2005-05-22 14:00:00,constructor_results_625
626,76,18,0.0,2005-05-22 14:00:00,constructor_results_626
627,76,9,0.0,2005-05-22 14:00:00,constructor_results_627
628,77,4,13.0,2005-05-29 14:00:00,constructor_results_628
629,77,3,8.0,2005-05-29 14:00:00,constructor_results_629
630,77,6,10.0,2005-05-29 14:00:00,constructor_results_630
631,77,9,5.0,2005-05-29 14:00:00,constructor_results_631
632,77,1,2.0,2005-05-29 14:00:00,constructor_results_632
633,77,7,1.0,2005-05-29 14:00:00,constructor_results_633
634,77,16,0.0,2005-05-29 14:00:00,constructor_results_634
635,77,15,0.0,2005-05-29 14:00:00,constructor_results_635
636,77,17,0.0,2005-05-29 14:00:00,constructor_results_636
637,77,18,0.0,2005-05-29 14:00:00,constructor_results_637
638,78,1,10.0,2005-06-12 13:00:00,constructor_results_638
639,78,6,14.0,2005-06-12 13:00:00,constructor_results_639
640,78,15,5.0,2005-06-12 13:00:00,constructor_results_640
641,78,3,4.0,2005-06-12 13:00:00,constructor_results_641
642,78,7,3.0,2005-06-12 13:00:00,constructor_results_642
643,78,9,3.0,2005-06-12 13:00:00,constructor_results_643
644,78,17,0.0,2005-06-12 13:00:00,constructor_results_644
645,78,18,0.0,2005-06-12 13:00:00,constructor_results_645
646,78,16,0.0,2005-06-12 13:00:00,constructor_results_646
647,78,4,0.0,2005-06-12 13:00:00,constructor_results_647
648,79,6,18.0,2005-06-19 14:00:00,constructor_results_648
649,79,17,11.0,2005-06-19 14:00:00,constructor_results_649
650,79,18,7.0,2005-06-19 14:00:00,constructor_results_650
651,79,7,0.0,2005-06-19 14:00:00,constructor_results_651
652,79,1,0.0,2005-06-19 14:00:00,constructor_results_652
653,79,16,0.0,2005-06-19 14:00:00,constructor_results_653
654,79,4,0.0,2005-06-19 14:00:00,constructor_results_654
655,79,3,0.0,2005-06-19 14:00:00,constructor_results_655
656,79,15,0.0,2005-06-19 14:00:00,constructor_results_656
657,79,9,0.0,2005-06-19 14:00:00,constructor_results_657
658,80,4,13.0,2005-07-03 14:00:00,constructor_results_658
659,80,1,8.0,2005-07-03 14:00:00,constructor_results_659
660,80,6,6.0,2005-07-03 14:00:00,constructor_results_660
661,80,16,5.0,2005-07-03 14:00:00,constructor_results_661
662,80,7,6.0,2005-07-03 14:00:00,constructor_results_662
663,80,15,1.0,2005-07-03 14:00:00,constructor_results_663
664,80,9,0.0,2005-07-03 14:00:00,constructor_results_664
665,80,3,0.0,2005-07-03 14:00:00,constructor_results_665
666,80,17,0.0,2005-07-03 14:00:00,constructor_results_666
667,80,18,0.0,2005-07-03 14:00:00,constructor_results_667
668,81,1,16.0,2005-07-10 14:00:00,constructor_results_668
669,81,4,13.0,2005-07-10 14:00:00,constructor_results_669
670,81,16,4.0,2005-07-10 14:00:00,constructor_results_670
671,81,6,5.0,2005-07-10 14:00:00,constructor_results_671
672,81,7,1.0,2005-07-10 14:00:00,constructor_results_672
673,81,15,0.0,2005-07-10 14:00:00,constructor_results_673
674,81,3,0.0,2005-07-10 14:00:00,constructor_results_674
675,81,9,0.0,2005-07-10 14:00:00,constructor_results_675
676,81,17,0.0,2005-07-10 14:00:00,constructor_results_676
677,81,18,0.0,2005-07-10 14:00:00,constructor_results_677
678,82,4,15.0,2005-07-24 14:00:00,constructor_results_678
679,82,1,8.0,2005-07-24 14:00:00,constructor_results_679
680,82,16,6.0,2005-07-24 14:00:00,constructor_results_680
681,82,6,4.0,2005-07-24 14:00:00,constructor_results_681
682,82,7,3.0,2005-07-24 14:00:00,constructor_results_682
683,82,9,2.0,2005-07-24 14:00:00,constructor_results_683
684,82,15,1.0,2005-07-24 14:00:00,constructor_results_684
685,82,3,0.0,2005-07-24 14:00:00,constructor_results_685
686,82,18,0.0,2005-07-24 14:00:00,constructor_results_686
687,82,17,0.0,2005-07-24 14:00:00,constructor_results_687
688,83,1,10.0,2005-07-31 14:00:00,constructor_results_688
689,83,6,8.0,2005-07-31 14:00:00,constructor_results_689
690,83,7,11.0,2005-07-31 14:00:00,constructor_results_690
691,83,16,5.0,2005-07-31 14:00:00,constructor_results_691
692,83,3,5.0,2005-07-31 14:00:00,constructor_results_692
693,83,4,0.0,2005-07-31 14:00:00,constructor_results_693
694,83,17,0.0,2005-07-31 14:00:00,constructor_results_694
695,83,15,0.0,2005-07-31 14:00:00,constructor_results_695
696,83,18,0.0,2005-07-31 14:00:00,constructor_results_696
697,83,9,0.0,2005-07-31 14:00:00,constructor_results_697
698,84,1,16.0,2005-08-21 15:00:00,constructor_results_698
699,84,4,13.0,2005-08-21 15:00:00,constructor_results_699
700,84,16,4.0,2005-08-21 15:00:00,constructor_results_700
701,84,7,3.0,2005-08-21 15:00:00,constructor_results_701
702,84,9,3.0,2005-08-21 15:00:00,constructor_results_702
703,84,6,0.0,2005-08-21 15:00:00,constructor_results_703
704,84,15,0.0,2005-08-21 15:00:00,constructor_results_704
705,84,18,0.0,2005-08-21 15:00:00,constructor_results_705
706,84,17,0.0,2005-08-21 15:00:00,constructor_results_706
707,84,3,0.0,2005-08-21 15:00:00,constructor_results_707
708,85,1,15.0,2005-09-04 14:00:00,constructor_results_708
709,85,4,14.0,2005-09-04 14:00:00,constructor_results_709
710,85,7,7.0,2005-09-04 14:00:00,constructor_results_710
711,85,3,2.0,2005-09-04 14:00:00,constructor_results_711
712,85,16,1.0,2005-09-04 14:00:00,constructor_results_712
713,85,15,0.0,2005-09-04 14:00:00,constructor_results_713
714,85,6,0.0,2005-09-04 14:00:00,constructor_results_714
715,85,9,0.0,2005-09-04 14:00:00,constructor_results_715
716,85,17,0.0,2005-09-04 14:00:00,constructor_results_716
717,85,18,0.0,2005-09-04 14:00:00,constructor_results_717
718,86,1,10.0,2005-09-11 14:00:00,constructor_results_718
719,86,4,8.0,2005-09-11 14:00:00,constructor_results_719
720,86,16,6.0,2005-09-11 14:00:00,constructor_results_720
721,86,3,5.0,2005-09-11 14:00:00,constructor_results_721
722,86,6,4.0,2005-09-11 14:00:00,constructor_results_722
723,86,15,3.0,2005-09-11 14:00:00,constructor_results_723
724,86,7,2.0,2005-09-11 14:00:00,constructor_results_724
725,86,17,1.0,2005-09-11 14:00:00,constructor_results_725
726,86,9,0.0,2005-09-11 14:00:00,constructor_results_726
727,86,18,0.0,2005-09-11 14:00:00,constructor_results_727
728,87,1,18.0,2005-09-25 14:00:00,constructor_results_728
729,87,4,10.0,2005-09-25 14:00:00,constructor_results_729
730,87,6,8.0,2005-09-25 14:00:00,constructor_results_730
731,87,16,2.0,2005-09-25 14:00:00,constructor_results_731
732,87,7,1.0,2005-09-25 14:00:00,constructor_results_732
733,87,9,0.0,2005-09-25 14:00:00,constructor_results_733
734,87,15,0.0,2005-09-25 14:00:00,constructor_results_734
735,87,18,0.0,2005-09-25 14:00:00,constructor_results_735
736,87,17,0.0,2005-09-25 14:00:00,constructor_results_736
737,87,3,0.0,2005-09-25 14:00:00,constructor_results_737
738,88,1,10.0,2005-10-09 14:00:00,constructor_results_738
739,88,4,14.0,2005-10-09 14:00:00,constructor_results_739
740,88,3,5.0,2005-10-09 14:00:00,constructor_results_740
741,88,16,4.0,2005-10-09 14:00:00,constructor_results_741
742,88,9,3.0,2005-10-09 14:00:00,constructor_results_742
743,88,6,2.0,2005-10-09 14:00:00,constructor_results_743
744,88,7,1.0,2005-10-09 14:00:00,constructor_results_744
745,88,15,0.0,2005-10-09 14:00:00,constructor_results_745
746,88,17,0.0,2005-10-09 14:00:00,constructor_results_746
747,88,18,0.0,2005-10-09 14:00:00,constructor_results_747
748,89,4,15.0,2005-10-16 14:00:00,constructor_results_748
749,89,1,8.0,2005-10-16 14:00:00,constructor_results_749
750,89,7,6.0,2005-10-16 14:00:00,constructor_results_750
751,89,9,4.0,2005-10-16 14:00:00,constructor_results_751
752,89,15,3.0,2005-10-16 14:00:00,constructor_results_752
753,89,3,2.0,2005-10-16 14:00:00,constructor_results_753
754,89,16,1.0,2005-10-16 14:00:00,constructor_results_754
755,89,17,0.0,2005-10-16 14:00:00,constructor_results_755
756,89,6,0.0,2005-10-16 14:00:00,constructor_results_756
757,89,18,0.0,2005-10-16 14:00:00,constructor_results_757
758,90,6,18.0,2004-03-07 00:00:00,constructor_results_758
759,90,4,8.0,2004-03-07 00:00:00,constructor_results_759
760,90,3,9.0,2004-03-07 00:00:00,constructor_results_760
761,90,16,3.0,2004-03-07 00:00:00,constructor_results_761
762,90,1,1.0,2004-03-07 00:00:00,constructor_results_762
763,90,15,0.0,2004-03-07 00:00:00,constructor_results_763
764,90,19,0.0,2004-03-07 00:00:00,constructor_results_764
765,90,7,0.0,2004-03-07 00:00:00,constructor_results_765
766,90,17,0.0,2004-03-07 00:00:00,constructor_results_766
767,90,18,0.0,2004-03-07 00:00:00,constructor_results_767
768,91,6,15.0,2004-03-21 00:00:00,constructor_results_768
769,91,3,8.0,2004-03-21 00:00:00,constructor_results_769
770,91,16,6.0,2004-03-21 00:00:00,constructor_results_770
771,91,4,6.0,2004-03-21 00:00:00,constructor_results_771
772,91,1,3.0,2004-03-21 00:00:00,constructor_results_772
773,91,15,1.0,2004-03-21 00:00:00,constructor_results_773
774,91,7,0.0,2004-03-21 00:00:00,constructor_results_774
775,91,19,0.0,2004-03-21 00:00:00,constructor_results_775
776,91,17,0.0,2004-03-21 00:00:00,constructor_results_776
777,91,18,0.0,2004-03-21 00:00:00,constructor_results_777
778,92,6,18.0,2004-04-04 00:00:00,constructor_results_778
779,92,16,10.0,2004-04-04 00:00:00,constructor_results_779
780,92,4,8.0,2004-04-04 00:00:00,constructor_results_780
781,92,3,2.0,2004-04-04 00:00:00,constructor_results_781
782,92,19,1.0,2004-04-04 00:00:00,constructor_results_782
783,92,7,0.0,2004-04-04 00:00:00,constructor_results_783
784,92,15,0.0,2004-04-04 00:00:00,constructor_results_784
785,92,17,0.0,2004-04-04 00:00:00,constructor_results_785
786,92,18,0.0,2004-04-04 00:00:00,constructor_results_786
787,92,1,0.0,2004-04-04 00:00:00,constructor_results_787
