constructorStandingsId,raceId,constructorId,points,position,wins,date,constructor_standings_rownum
6357,56,2,10.0,5,0,2006-04-23 14:00:00,constructor_standings_382
6356,56,5,0.0,9,0,2006-04-23 14:00:00,constructor_standings_383
6355,56,9,2.0,8,0,2006-04-23 14:00:00,constructor_standings_384
6354,56,3,8.0,6,0,2006-04-23 14:00:00,constructor_standings_385
6353,56,11,15.0,4,0,2006-04-23 14:00:00,constructor_standings_386
6352,56,1,33.0,2,0,2006-04-23 14:00:00,constructor_standings_387
6351,56,6,30.0,3,1,2006-04-23 14:00:00,constructor_standings_388
6350,56,4,51.0,1,3,2006-04-23 14:00:00,constructor_standings_389
6371,57,8,0.0,11,0,2006-05-07 14:00:00,constructor_standings_390
6370,57,13,0.0,10,0,2006-05-07 14:00:00,constructor_standings_391
6369,57,7,7.0,7,0,2006-05-07 14:00:00,constructor_standings_392
6368,57,2,11.0,5,0,2006-05-07 14:00:00,constructor_standings_393
6367,57,5,0.0,9,0,2006-05-07 14:00:00,constructor_standings_394
6366,57,9,2.0,8,0,2006-05-07 14:00:00,constructor_standings_395
6365,57,3,10.0,6,0,2006-05-07 14:00:00,constructor_standings_396
6364,57,11,19.0,4,0,2006-05-07 14:00:00,constructor_standings_397
6363,57,1,38.0,3,0,2006-05-07 14:00:00,constructor_standings_398
6362,57,6,46.0,2,2,2006-05-07 14:00:00,constructor_standings_399
6361,57,4,62.0,1,3,2006-05-07 14:00:00,constructor_standings_400
6382,58,8,0.0,11,0,2006-05-14 14:00:00,constructor_standings_401
6381,58,13,0.0,10,0,2006-05-14 14:00:00,constructor_standings_402
6380,58,7,7.0,7,0,2006-05-14 14:00:00,constructor_standings_403
6379,58,2,12.0,5,0,2006-05-14 14:00:00,constructor_standings_404
6378,58,5,0.0,9,0,2006-05-14 14:00:00,constructor_standings_405
6377,58,9,2.0,8,0,2006-05-14 14:00:00,constructor_standings_406
6376,58,3,10.0,6,0,2006-05-14 14:00:00,constructor_standings_407
6375,58,11,24.0,4,0,2006-05-14 14:00:00,constructor_standings_408
6374,58,1,42.0,3,0,2006-05-14 14:00:00,constructor_standings_409
6373,58,6,59.0,2,2,2006-05-14 14:00:00,constructor_standings_410
6372,58,4,78.0,1,4,2006-05-14 14:00:00,constructor_standings_411
6393,59,8,0.0,11,0,2006-05-28 14:00:00,constructor_standings_412
6392,59,13,0.0,10,0,2006-05-28 14:00:00,constructor_standings_413
6391,59,7,8.0,7,0,2006-05-28 14:00:00,constructor_standings_414
6390,59,2,14.0,5,0,2006-05-28 14:00:00,constructor_standings_415
6389,59,5,0.0,9,0,2006-05-28 14:00:00,constructor_standings_416
6388,59,9,8.0,8,0,2006-05-28 14:00:00,constructor_standings_417
6387,59,3,10.0,6,0,2006-05-28 14:00:00,constructor_standings_418
6386,59,11,29.0,4,0,2006-05-28 14:00:00,constructor_standings_419
6385,59,1,50.0,3,0,2006-05-28 14:00:00,constructor_standings_420
6384,59,6,63.0,2,2,2006-05-28 14:00:00,constructor_standings_421
6383,59,4,91.0,1,5,2006-05-28 14:00:00,constructor_standings_422
6404,60,8,0.0,11,0,2006-06-11 12:00:00,constructor_standings_423
6403,60,13,0.0,10,0,2006-06-11 12:00:00,constructor_standings_424
6402,60,7,8.0,7,0,2006-06-11 12:00:00,constructor_standings_425
6401,60,2,17.0,5,0,2006-06-11 12:00:00,constructor_standings_426
6400,60,5,0.0,9,0,2006-06-11 12:00:00,constructor_standings_427
6399,60,9,8.0,8,0,2006-06-11 12:00:00,constructor_standings_428
6398,60,3,10.0,6,0,2006-06-11 12:00:00,constructor_standings_429
6397,60,11,29.0,4,0,2006-06-11 12:00:00,constructor_standings_430
6396,60,1,59.0,3,0,2006-06-11 12:00:00,constructor_standings_431
6395,60,6,75.0,2,2,2006-06-11 12:00:00,constructor_standings_432
6394,60,4,106.0,1,6,2006-06-11 12:00:00,constructor_standings_433
6415,61,8,0.0,11,0,2006-06-25 13:00:00,constructor_standings_434
6414,61,13,0.0,10,0,2006-06-25 13:00:00,constructor_standings_435
6413,61,7,11.0,6,0,2006-06-25 13:00:00,constructor_standings_436
6412,61,2,19.0,5,0,2006-06-25 13:00:00,constructor_standings_437
6411,61,5,0.0,9,0,2006-06-25 13:00:00,constructor_standings_438
6410,61,9,9.0,8,0,2006-06-25 13:00:00,constructor_standings_439
6409,61,3,10.0,7,0,2006-06-25 13:00:00,constructor_standings_440
6408,61,11,29.0,4,0,2006-06-25 13:00:00,constructor_standings_441
6407,61,1,65.0,3,0,2006-06-25 13:00:00,constructor_standings_442
6406,61,6,87.0,2,2,2006-06-25 13:00:00,constructor_standings_443
6405,61,4,121.0,1,7,2006-06-25 13:00:00,constructor_standings_444
6426,62,8,0.0,11,0,2006-07-02 14:00:00,constructor_standings_445
6425,62,13,0.0,10,0,2006-07-02 14:00:00,constructor_standings_446
6424,62,7,16.0,6,0,2006-07-02 14:00:00,constructor_standings_447
6423,62,2,19.0,5,0,2006-07-02 14:00:00,constructor_standings_448
6422,62,5,1.0,9,0,2006-07-02 14:00:00,constructor_standings_449
6421,62,9,11.0,7,0,2006-07-02 14:00:00,constructor_standings_450
6420,62,3,10.0,8,0,2006-07-02 14:00:00,constructor_standings_451
6419,62,11,32.0,4,0,2006-07-02 14:00:00,constructor_standings_452
6418,62,1,65.0,3,0,2006-07-02 14:00:00,constructor_standings_453
6417,62,6,105.0,2,3,2006-07-02 14:00:00,constructor_standings_454
6416,62,4,131.0,1,7,2006-07-02 14:00:00,constructor_standings_455
6437,63,8,0.0,11,0,2006-07-16 14:00:00,constructor_standings_456
6436,63,13,0.0,10,0,2006-07-16 14:00:00,constructor_standings_457
6435,63,7,21.0,5,0,2006-07-16 14:00:00,constructor_standings_458
6434,63,2,20.0,6,0,2006-07-16 14:00:00,constructor_standings_459
6433,63,5,1.0,9,0,2006-07-16 14:00:00,constructor_standings_460
6432,63,9,11.0,7,0,2006-07-16 14:00:00,constructor_standings_461
6431,63,3,10.0,8,0,2006-07-16 14:00:00,constructor_standings_462
6430,63,11,32.0,4,0,2006-07-16 14:00:00,constructor_standings_463
6429,63,1,71.0,3,0,2006-07-16 14:00:00,constructor_standings_464
6428,63,6,121.0,2,4,2006-07-16 14:00:00,constructor_standings_465
6427,63,4,142.0,1,7,2006-07-16 14:00:00,constructor_standings_466
6448,64,8,0.0,11,0,2006-07-30 14:00:00,constructor_standings_467
6447,64,13,0.0,10,0,2006-07-30 14:00:00,constructor_standings_468
6446,64,7,23.0,5,0,2006-07-30 14:00:00,constructor_standings_469
6445,64,2,20.0,6,0,2006-07-30 14:00:00,constructor_standings_470
6444,64,5,1.0,9,0,2006-07-30 14:00:00,constructor_standings_471
6443,64,9,12.0,7,0,2006-07-30 14:00:00,constructor_standings_472
6442,64,3,10.0,8,0,2006-07-30 14:00:00,constructor_standings_473
6441,64,11,37.0,4,0,2006-07-30 14:00:00,constructor_standings_474
6440,64,1,77.0,3,0,2006-07-30 14:00:00,constructor_standings_475
6439,64,6,139.0,2,5,2006-07-30 14:00:00,constructor_standings_476
6438,64,4,149.0,1,7,2006-07-30 14:00:00,constructor_standings_477
6459,65,8,0.0,11,0,2006-08-06 14:00:00,constructor_standings_478
6458,65,13,0.0,10,0,2006-08-06 14:00:00,constructor_standings_479
6457,65,7,26.0,5,0,2006-08-06 14:00:00,constructor_standings_480
6456,65,2,26.0,6,0,2006-08-06 14:00:00,constructor_standings_481
6455,65,5,1.0,9,0,2006-08-06 14:00:00,constructor_standings_482
6454,65,9,16.0,7,0,2006-08-06 14:00:00,constructor_standings_483
6453,65,3,10.0,8,0,2006-08-06 14:00:00,constructor_standings_484
6452,65,11,52.0,4,1,2006-08-06 14:00:00,constructor_standings_485
6451,65,1,85.0,3,0,2006-08-06 14:00:00,constructor_standings_486
6450,65,6,142.0,2,5,2006-08-06 14:00:00,constructor_standings_487
6449,65,4,149.0,1,7,2006-08-06 14:00:00,constructor_standings_488
6470,66,8,0.0,11,0,2006-08-27 15:00:00,constructor_standings_489
6469,66,13,0.0,10,0,2006-08-27 15:00:00,constructor_standings_490
6468,66,7,28.0,5,0,2006-08-27 15:00:00,constructor_standings_491
6467,66,2,26.0,6,0,2006-08-27 15:00:00,constructor_standings_492
6466,66,5,1.0,9,0,2006-08-27 15:00:00,constructor_standings_493
6465,66,9,16.0,7,0,2006-08-27 15:00:00,constructor_standings_494
6464,66,3,10.0,8,0,2006-08-27 15:00:00,constructor_standings_495
6463,66,11,58.0,4,1,2006-08-27 15:00:00,constructor_standings_496
6462,66,1,89.0,3,0,2006-08-27 15:00:00,constructor_standings_497
6461,66,6,158.0,2,6,2006-08-27 15:00:00,constructor_standings_498
6460,66,4,160.0,1,7,2006-08-27 15:00:00,constructor_standings_499
6482,67,14,0.0,12,0,2006-09-10 14:00:00,constructor_standings_500
6481,67,8,0.0,11,0,2006-09-10 14:00:00,constructor_standings_501
6480,67,13,0.0,10,0,2006-09-10 14:00:00,constructor_standings_502
6479,67,7,30.0,6,0,2006-09-10 14:00:00,constructor_standings_503
6478,67,2,33.0,5,0,2006-09-10 14:00:00,constructor_standings_504
6477,67,5,1.0,9,0,2006-09-10 14:00:00,constructor_standings_505
6476,67,9,16.0,7,0,2006-09-10 14:00:00,constructor_standings_506
6475,67,3,10.0,8,0,2006-09-10 14:00:00,constructor_standings_507
6474,67,11,65.0,4,1,2006-09-10 14:00:00,constructor_standings_508
6473,67,1,97.0,3,0,2006-09-10 14:00:00,constructor_standings_509
6472,67,6,168.0,1,7,2006-09-10 14:00:00,constructor_standings_510
6471,67,4,165.0,2,7,2006-09-10 14:00:00,constructor_standings_511
6494,68,14,0.0,12,0,2006-10-01 14:00:00,constructor_standings_512
6493,68,8,0.0,11,0,2006-10-01 14:00:00,constructor_standings_513
6492,68,13,0.0,10,0,2006-10-01 14:00:00,constructor_standings_514
6491,68,7,30.0,6,0,2006-10-01 14:00:00,constructor_standings_515
6490,68,2,35.0,5,0,2006-10-01 14:00:00,constructor_standings_516
6489,68,5,1.0,9,0,2006-10-01 14:00:00,constructor_standings_517
6488,68,9,16.0,7,0,2006-10-01 14:00:00,constructor_standings_518
6487,68,3,11.0,8,0,2006-10-01 14:00:00,constructor_standings_519
6486,68,11,73.0,4,1,2006-10-01 14:00:00,constructor_standings_520
6485,68,1,101.0,3,0,2006-10-01 14:00:00,constructor_standings_521
6484,68,6,178.0,2,8,2006-10-01 14:00:00,constructor_standings_522
6483,68,4,179.0,1,7,2006-10-01 14:00:00,constructor_standings_523
6506,69,14,0.0,12,0,2006-10-08 14:00:00,constructor_standings_524
6505,69,8,0.0,11,0,2006-10-08 14:00:00,constructor_standings_525
6504,69,13,0.0,10,0,2006-10-08 14:00:00,constructor_standings_526
6503,69,7,35.0,6,0,2006-10-08 14:00:00,constructor_standings_527
6502,69,2,36.0,5,0,2006-10-08 14:00:00,constructor_standings_528
6501,69,5,1.0,9,0,2006-10-08 14:00:00,constructor_standings_529
6500,69,9,16.0,7,0,2006-10-08 14:00:00,constructor_standings_530
6499,69,3,11.0,8,0,2006-10-08 14:00:00,constructor_standings_531
6498,69,11,78.0,4,1,2006-10-08 14:00:00,constructor_standings_532
6497,69,1,105.0,3,0,2006-10-08 14:00:00,constructor_standings_533
6496,69,6,186.0,2,8,2006-10-08 14:00:00,constructor_standings_534
6495,69,4,195.0,1,8,2006-10-08 14:00:00,constructor_standings_535
6518,70,14,0.0,12,0,2006-10-22 14:00:00,constructor_standings_536
6517,70,8,0.0,11,0,2006-10-22 14:00:00,constructor_standings_537
6516,70,13,0.0,10,0,2006-10-22 14:00:00,constructor_standings_538
6515,70,7,35.0,6,0,2006-10-22 14:00:00,constructor_standings_539
6514,70,2,36.0,5,0,2006-10-22 14:00:00,constructor_standings_540
6513,70,5,1.0,9,0,2006-10-22 14:00:00,constructor_standings_541
6512,70,9,16.0,7,0,2006-10-22 14:00:00,constructor_standings_542
6511,70,3,11.0,8,0,2006-10-22 14:00:00,constructor_standings_543
6510,70,11,86.0,4,1,2006-10-22 14:00:00,constructor_standings_544
6509,70,1,110.0,3,0,2006-10-22 14:00:00,constructor_standings_545
6508,70,6,201.0,2,9,2006-10-22 14:00:00,constructor_standings_546
6507,70,4,206.0,1,8,2006-10-22 14:00:00,constructor_standings_547
27951,71,17,0.0,8,0,2005-03-06 14:00:00,constructor_standings_548
27950,71,16,0.0,10,0,2005-03-06 14:00:00,constructor_standings_549
27949,71,15,0.0,7,0,2005-03-06 14:00:00,constructor_standings_550
27948,71,7,0.0,6,0,2005-03-06 14:00:00,constructor_standings_551
27947,71,1,4.0,5,0,2005-03-06 14:00:00,constructor_standings_552
27946,71,3,4.0,4,0,2005-03-06 14:00:00,constructor_standings_553
27945,71,9,7.0,3,0,2005-03-06 14:00:00,constructor_standings_554
27944,71,6,8.0,2,0,2005-03-06 14:00:00,constructor_standings_555
27943,71,4,16.0,1,1,2005-03-06 14:00:00,constructor_standings_556
27961,72,17,0.0,8,0,2005-03-20 15:00:00,constructor_standings_557
27960,72,16,0.0,10,0,2005-03-20 15:00:00,constructor_standings_558
27959,72,15,0.0,7,0,2005-03-20 15:00:00,constructor_standings_559
27958,72,7,12.0,2,0,2005-03-20 15:00:00,constructor_standings_560
27957,72,1,9.0,6,0,2005-03-20 15:00:00,constructor_standings_561
27956,72,3,10.0,5,0,2005-03-20 15:00:00,constructor_standings_562
27955,72,9,11.0,3,0,2005-03-20 15:00:00,constructor_standings_563
27954,72,6,10.0,4,0,2005-03-20 15:00:00,constructor_standings_564
27953,72,4,26.0,1,2,2005-03-20 15:00:00,constructor_standings_565
27971,73,17,0.0,8,0,2005-04-03 14:30:00,constructor_standings_566
27970,73,16,0.0,10,0,2005-04-03 14:30:00,constructor_standings_567
27969,73,15,2.0,7,0,2005-04-03 14:30:00,constructor_standings_568
27968,73,7,25.0,2,0,2005-04-03 14:30:00,constructor_standings_569
27967,73,1,19.0,3,0,2005-04-03 14:30:00,constructor_standings_570
27966,73,3,13.0,4,0,2005-04-03 14:30:00,constructor_standings_571
27965,73,9,12.0,5,0,2005-04-03 14:30:00,constructor_standings_572
27964,73,6,10.0,6,0,2005-04-03 14:30:00,constructor_standings_573
27963,73,4,36.0,1,3,2005-04-03 14:30:00,constructor_standings_574
27981,74,17,0.0,8,0,2005-04-24 14:00:00,constructor_standings_575
27980,74,16,0.0,10,0,2005-04-24 14:00:00,constructor_standings_576
27979,74,15,7.0,7,0,2005-04-24 14:00:00,constructor_standings_577
27978,74,7,29.0,2,0,2005-04-24 14:00:00,constructor_standings_578
27977,74,1,25.0,3,0,2005-04-24 14:00:00,constructor_standings_579
27976,74,3,18.0,5,0,2005-04-24 14:00:00,constructor_standings_580
27975,74,9,13.0,6,0,2005-04-24 14:00:00,constructor_standings_581
27974,74,6,18.0,4,0,2005-04-24 14:00:00,constructor_standings_582
27992,75,18,0.0,9,0,2005-05-08 14:00:00,constructor_standings_583
27991,75,17,0.0,8,0,2005-05-08 14:00:00,constructor_standings_584
27990,75,16,0.0,10,0,2005-05-08 14:00:00,constructor_standings_585
27989,75,15,7.0,7,0,2005-05-08 14:00:00,constructor_standings_586
27988,75,7,40.0,2,0,2005-05-08 14:00:00,constructor_standings_587
27987,75,1,37.0,3,1,2005-05-08 14:00:00,constructor_standings_588
27986,75,3,21.0,4,0,2005-05-08 14:00:00,constructor_standings_589
27985,75,9,14.0,6,0,2005-05-08 14:00:00,constructor_standings_590
27984,75,6,18.0,5,0,2005-05-08 14:00:00,constructor_standings_591
28001,76,17,0.0,8,0,2005-05-22 14:00:00,constructor_standings_592
28000,76,16,0.0,10,0,2005-05-22 14:00:00,constructor_standings_593
27999,76,15,7.0,7,0,2005-05-22 14:00:00,constructor_standings_594
27998,76,7,43.0,3,0,2005-05-22 14:00:00,constructor_standings_595
27997,76,1,51.0,2,2,2005-05-22 14:00:00,constructor_standings_596
27996,76,3,35.0,4,0,2005-05-22 14:00:00,constructor_standings_597
27995,76,9,14.0,6,0,2005-05-22 14:00:00,constructor_standings_598
27994,76,6,21.0,5,0,2005-05-22 14:00:00,constructor_standings_599
27993,76,4,63.0,1,4,2005-05-22 14:00:00,constructor_standings_600
28012,77,18,0.0,10,0,2005-05-29 14:00:00,constructor_standings_601
28011,77,17,0.0,8,0,2005-05-29 14:00:00,constructor_standings_602
28010,77,16,0.0,9,0,2005-05-29 14:00:00,constructor_standings_603
28009,77,15,7.0,7,0,2005-05-29 14:00:00,constructor_standings_604
28008,77,7,44.0,3,0,2005-05-29 14:00:00,constructor_standings_605
28007,77,1,53.0,2,2,2005-05-29 14:00:00,constructor_standings_606
28006,77,3,43.0,4,0,2005-05-29 14:00:00,constructor_standings_607
28005,77,9,19.0,6,0,2005-05-29 14:00:00,constructor_standings_608
28004,77,6,31.0,5,0,2005-05-29 14:00:00,constructor_standings_609
28003,77,4,76.0,1,5,2005-05-29 14:00:00,constructor_standings_610
28022,78,18,0.0,10,0,2005-06-12 13:00:00,constructor_standings_611
28021,78,17,0.0,8,0,2005-06-12 13:00:00,constructor_standings_612
28020,78,16,0.0,9,0,2005-06-12 13:00:00,constructor_standings_613
28019,78,15,12.0,7,0,2005-06-12 13:00:00,constructor_standings_614
28018,78,7,47.0,4,0,2005-06-12 13:00:00,constructor_standings_615
28017,78,1,63.0,2,3,2005-06-12 13:00:00,constructor_standings_616
28016,78,3,47.0,3,0,2005-06-12 13:00:00,constructor_standings_617
28015,78,9,22.0,6,0,2005-06-12 13:00:00,constructor_standings_618
28014,78,6,45.0,5,0,2005-06-12 13:00:00,constructor_standings_619
28013,78,4,76.0,1,5,2005-06-12 13:00:00,constructor_standings_620
28032,79,18,7.0,9,0,2005-06-19 14:00:00,constructor_standings_621
28031,79,17,11.0,8,0,2005-06-19 14:00:00,constructor_standings_622
28030,79,16,0.0,10,0,2005-06-19 14:00:00,constructor_standings_623
28029,79,15,12.0,7,0,2005-06-19 14:00:00,constructor_standings_624
28028,79,7,47.0,5,0,2005-06-19 14:00:00,constructor_standings_625
28027,79,1,63.0,2,3,2005-06-19 14:00:00,constructor_standings_626
28026,79,3,47.0,4,0,2005-06-19 14:00:00,constructor_standings_627
28025,79,9,22.0,6,0,2005-06-19 14:00:00,constructor_standings_628
28024,79,6,63.0,3,1,2005-06-19 14:00:00,constructor_standings_629
28023,79,4,76.0,1,5,2005-06-19 14:00:00,constructor_standings_630
28042,80,18,7.0,9,0,2005-07-03 14:00:00,constructor_standings_631
28041,80,17,11.0,8,0,2005-07-03 14:00:00,constructor_standings_632
28040,80,16,5.0,10,0,2005-07-03 14:00:00,constructor_standings_633
28039,80,15,13.0,7,0,2005-07-03 14:00:00,constructor_standings_634
28038,80,7,53.0,4,0,2005-07-03 14:00:00,constructor_standings_635
28037,80,1,71.0,2,3,2005-07-03 14:00:00,constructor_standings_636
28036,80,3,47.0,5,0,2005-07-03 14:00:00,constructor_standings_637
28035,80,9,22.0,6,0,2005-07-03 14:00:00,constructor_standings_638
28034,80,6,69.0,3,1,2005-07-03 14:00:00,constructor_standings_639
28033,80,4,89.0,1,6,2005-07-03 14:00:00,constructor_standings_640
28052,81,18,7.0,10,0,2005-07-10 14:00:00,constructor_standings_641
28051,81,17,11.0,8,0,2005-07-10 14:00:00,constructor_standings_642
28050,81,16,9.0,9,0,2005-07-10 14:00:00,constructor_standings_643
28049,81,15,13.0,7,0,2005-07-10 14:00:00,constructor_standings_644
28048,81,7,54.0,4,0,2005-07-10 14:00:00,constructor_standings_645
28047,81,1,87.0,2,4,2005-07-10 14:00:00,constructor_standings_646
28046,81,3,47.0,5,0,2005-07-10 14:00:00,constructor_standings_647
28045,81,9,22.0,6,0,2005-07-10 14:00:00,constructor_standings_648
28044,81,6,74.0,3,1,2005-07-10 14:00:00,constructor_standings_649
28043,81,4,102.0,1,6,2005-07-10 14:00:00,constructor_standings_650
28062,82,18,7.0,10,0,2005-07-24 14:00:00,constructor_standings_651
28061,82,17,11.0,9,0,2005-07-24 14:00:00,constructor_standings_652
28060,82,16,15.0,7,0,2005-07-24 14:00:00,constructor_standings_653
28059,82,15,14.0,8,0,2005-07-24 14:00:00,constructor_standings_654
28058,82,7,57.0,4,0,2005-07-24 14:00:00,constructor_standings_655
28057,82,1,95.0,2,4,2005-07-24 14:00:00,constructor_standings_656
28056,82,3,47.0,5,0,2005-07-24 14:00:00,constructor_standings_657
28055,82,9,24.0,6,0,2005-07-24 14:00:00,constructor_standings_658
28054,82,6,78.0,3,1,2005-07-24 14:00:00,constructor_standings_659
28053,82,4,117.0,1,7,2005-07-24 14:00:00,constructor_standings_660
28072,83,18,7.0,10,0,2005-07-31 14:00:00,constructor_standings_661
28071,83,17,11.0,9,0,2005-07-31 14:00:00,constructor_standings_662
28070,83,16,20.0,7,0,2005-07-31 14:00:00,constructor_standings_663
28069,83,15,14.0,8,0,2005-07-31 14:00:00,constructor_standings_664
28068,83,7,68.0,4,0,2005-07-31 14:00:00,constructor_standings_665
28067,83,1,105.0,2,5,2005-07-31 14:00:00,constructor_standings_666
28066,83,3,52.0,5,0,2005-07-31 14:00:00,constructor_standings_667
28065,83,9,24.0,6,0,2005-07-31 14:00:00,constructor_standings_668
28064,83,6,86.0,3,1,2005-07-31 14:00:00,constructor_standings_669
28063,83,4,117.0,1,7,2005-07-31 14:00:00,constructor_standings_670
28082,84,18,7.0,10,0,2005-08-21 15:00:00,constructor_standings_671
28081,84,17,11.0,9,0,2005-08-21 15:00:00,constructor_standings_672
28080,84,16,24.0,7,0,2005-08-21 15:00:00,constructor_standings_673
28079,84,15,14.0,8,0,2005-08-21 15:00:00,constructor_standings_674
28078,84,7,71.0,4,0,2005-08-21 15:00:00,constructor_standings_675
28077,84,1,121.0,2,6,2005-08-21 15:00:00,constructor_standings_676
28076,84,3,52.0,5,0,2005-08-21 15:00:00,constructor_standings_677
28075,84,9,27.0,6,0,2005-08-21 15:00:00,constructor_standings_678
28074,84,6,86.0,3,1,2005-08-21 15:00:00,constructor_standings_679
28073,84,4,130.0,1,7,2005-08-21 15:00:00,constructor_standings_680
28092,85,18,7.0,10,0,2005-09-04 14:00:00,constructor_standings_681
28091,85,17,11.0,9,0,2005-09-04 14:00:00,constructor_standings_682
28090,85,16,25.0,7,0,2005-09-04 14:00:00,constructor_standings_683
28089,85,15,14.0,8,0,2005-09-04 14:00:00,constructor_standings_684
28088,85,7,78.0,4,0,2005-09-04 14:00:00,constructor_standings_685
28087,85,1,136.0,2,7,2005-09-04 14:00:00,constructor_standings_686
28086,85,3,54.0,5,0,2005-09-04 14:00:00,constructor_standings_687
28085,85,9,27.0,6,0,2005-09-04 14:00:00,constructor_standings_688
28084,85,6,86.0,3,1,2005-09-04 14:00:00,constructor_standings_689
28083,85,4,144.0,1,7,2005-09-04 14:00:00,constructor_standings_690
28102,86,18,7.0,10,0,2005-09-11 14:00:00,constructor_standings_691
28101,86,17,12.0,9,0,2005-09-11 14:00:00,constructor_standings_692
