row_id,movie_id,title,description,release_date,duration
movies_5672,Q1248177,Metastases,2009 film by Branko Schmidt,2009-01-01T00:00:00Z,82.0
movies_5673,Q12482771,Fallin' in Love,2012 film by Findo Purwono HW,2012-09-20T00:00:00Z,96.0
movies_5674,Q12482945,Fiksi.,2008 film by Mouly Surya,2008-06-19T00:00:00Z,90.0
movies_5675,Q124829697,Jay Kelly,2025 film directed by Noah Baumbach,2025-08-28T00:00:00Z,132.0
movies_5676,Q1248360,Dark Reel,2008 film directed by Josh Eisenstadt,2008-01-01T00:00:00Z,109.0
movies_5677,Q124838098,Lihis,2013 Filipino film,2013-09-11T00:00:00Z,
movies_5678,Q12484041,Get Married,2007 film directed by Hanung Bramantyo,2007-01-01T00:00:00Z,
movies_5679,Q124841936,The Monkey,2025 film directed by Oz Perkins,2025-02-19T00:00:00Z,98.0
movies_5680,Q124844804,Bob Trevino Likes It,2024 film directed by Tracie Laymon,2025-03-21T00:00:00Z,
movies_5681,Q124845026,Cold Wallet,2024 film directed by Cutter Hodierne,2025-02-28T00:00:00Z,93.0
movies_5682,Q124847512,Doin' It,2024 film directed by Sara Zandieh,2025-09-19T00:00:00Z,
movies_5683,Q124847605,I Love You Forever,2024 film directed by Cazzie David and Elisa Kalani,2025-02-07T00:00:00Z,
movies_5684,Q124848369,The Accountant 2,2025 film directed by Gavin O'Connor,2025-03-08T00:00:00Z,132.0
movies_5685,Q12485037,Habibie & Ainun,2012 Indonesian biographical drama film by Faozan Rizal,2012-12-20T00:00:00Z,118.0
movies_5686,Q12485213,Hantu Bangku Kosong,2006 film by Helfi Kardit,2006-10-19T00:00:00Z,111.0
movies_5687,Q124852530,War 2,2025 film by Ayan Mukerji,2025-08-14T00:00:00Z,
movies_5688,Q124852795,Oddity,2024 film directed by Damian Mc Carthy,2025-07-20T00:00:00Z,98.0
movies_5689,Q12485284,Hari Ini Pasti Menang,2013 film,2013-01-01T00:00:00Z,
movies_5690,Q12485298,Hari untuk Amanda,2010 Indonesian film directed by Angga Dwimas Sasongko,2010-01-07T00:00:00Z,102.0
movies_5691,Q124853345,Sew Torn,2024 film directed by Freddy Macdonald,2025-05-09T00:00:00Z,95.0
movies_5692,Q124853968,The Friend,2024 film directed by Scott McGehee and David Siegel,2025-03-28T00:00:00Z,120.0
movies_5693,Q12485478,Heart 2 Heart,2010 Indonesian film directed by Nayato Fio Nuala,2010-01-01T00:00:00Z,
movies_5694,Q124856152,Vicious,2025 film directed by Bryan Bertino,2025-09-01T00:00:00Z,98.0
movies_5695,Q12485633,Hi5teria,2012 film by Chairun Nissa,2012-01-01T00:00:00Z,94.0
movies_5696,Q12487339,Janji Joni,2005 film by Joko Anwar,2005-04-27T00:00:00Z,83.0
movies_5697,Q12487822,Jermal,2009 Indonesian film,2009-03-12T00:00:00Z,88.0
movies_5698,Q12488094,Joshua oh Joshua,2000 Indonesian film directed by Edward Sirait,2000-01-01T00:00:00Z,100.0
movies_5699,Q12488407,Kado Hari Jadi,2008 film by Paul Agusta,2008-07-04T00:00:00Z,72.0
movies_5700,Q12488582,Kalau Cinta Jangan Cengeng,2009 Indonesian film by Monty Tiwa,2009-01-01T00:00:00Z,112.0
movies_5701,Q12488871,Kambing Jantan: The Movie,2009 film by Rudy Soedjarwo,2009-03-05T00:00:00Z,118.0
movies_5702,Q12489673,Karma,2008 Indonesian film directed by Allan Lunardi,2008-07-24T00:00:00Z,90.0
movies_5703,Q12489966,Kawin Kontrak,2008 Indonesian film directed by Ody C Harahap,2008-01-09T00:00:00Z,111.0
movies_5704,Q124902277,I Thought It Was a Party,2013 film by Victoria Galardi,2013-01-01T00:00:00Z,85.0
movies_5705,Q12490416,Kehormatan di Balik Kerudung,2011 film by Tya Subiakto,2011-10-27T00:00:00Z,110.0
movies_5706,Q12490895,Kentut,2011 film by Aria Kusumadewa,2011-06-01T00:00:00Z,90.0
movies_5707,Q12490941,Kepergok Pocong,2011 film by Nayato Fio Nuala,2011-07-14T00:00:00Z,78.0
movies_5708,Q12491092,Kerasukan,2013 film by Chiska Doppert,2013-04-25T00:00:00Z,
movies_5709,Q12491405,Kesurupan,2008 film by Rizal Mantovani,2008-03-27T00:00:00Z,
movies_5710,Q12491464,Ketika Cinta Bertasbih 2,2009 Indonesian film by Chaerul Umam,2009-01-01T00:00:00Z,
movies_5711,Q12491625,Kiamat Sudah Dekat,2003 film by Deddy Mizwar,2003-01-01T00:00:00Z,100.0
movies_5712,Q1249231,ID A,2011 film by Christian E. Christiansen,2011-11-24T00:00:00Z,104.0
movies_5713,Q12492685,Kutunggu Jandamu,2008 Indonesian film directed by Findo Purwono HW,2008-09-26T00:00:00Z,86.0
movies_5714,Q12492941,Kung Fu Pocong Perawan,2012 film,2012-01-01T00:00:00Z,
movies_5715,Q12492966,Kuntilanak 3,2008 film by Rizal Mantovani,2008-01-01T00:00:00Z,106.0
movies_5716,Q12494282,The Legend of Sundel Bolong,2007 film by Hanung Bramantyo,2007-01-01T00:00:00Z,91.0
movies_5717,Q12494647,Lewat Tengah Malam,2007 Indonesian film directed by Koya Pagayo,2007-03-08T00:00:00Z,92.0
movies_5718,Q124947229,Rental Family,2025 film directed by Hikari,2025-09-06T00:00:00Z,110.0
movies_5719,Q124947655,Dead of Winter,2025 film directed by Brian Kirk,2025-08-08T00:00:00Z,98.0
movies_5720,Q124948054,Worldbreaker,2025 film directed by Brad Anderson,2025-10-30T00:00:00Z,
movies_5721,Q1249484,The Living and the Dead,2007 film by Kristijan Milić,2007-01-01T00:00:00Z,90.0
movies_5722,Q12495344,Lovely Luna,2008 film by Lasja Fauzia Susatyo,2008-01-01T00:00:00Z,92.0
movies_5723,Q1249561,Sint,2010 film directed by Dick Maas,2010-01-01T00:00:00Z,85.0
movies_5724,Q124958300,Anti-Argentine Campaign,2016 film by Alejandro Parysow,2016-01-01T00:00:00Z,105.0
movies_5725,Q12495949,"Maaf, Saya Menghamili Istri Anda",2007 Indonesian film by Monty Tiwa,2007-06-21T00:00:00Z,106.0
movies_5726,Q124959660,Four Barefoot Women,2005 film by Santiago Loza,2005-01-01T00:00:00Z,90.0
movies_5727,Q1249597,Night Train,2009 film directed by Brian King,2009-01-01T00:00:00Z,87.0
movies_5728,Q12496440,Mama Cake,2012 film directed by Anggy Umbara,2012-09-13T00:00:00Z,137.0
movies_5729,Q124966248,Man Must Pay,2007 film directed by Vadim Sokolovsky,2007-06-06T00:00:00Z,93.0
movies_5730,Q1249706,I've Loved You So Long,2008 film by Philippe Claudel,2008-01-01T00:00:00Z,115.0
movies_5731,Q12497246,Masih Bukan Cinta Biasa,2011 film by Benni Setiawan,2011-01-01T00:00:00Z,98.0
movies_5732,Q12497349,Maskot,2006 film,2006-01-01T00:00:00Z,118.0
movies_5733,Q1249760,Wishmaster: The Prophecy Fulfilled,2002 film directed by Chris Angel,2002-01-01T00:00:00Z,87.0
movies_5734,Q124979080,Alarum,2025 film directed by Michael Polish,2025-01-17T00:00:00Z,
movies_5735,Q12498051,Mengejar Matahari,2004 Indonesian film by Rudi Soedjarwo,2004-07-22T00:00:00Z,92.0
movies_5736,Q12498137,Merah Itu Cinta,2007 film by Rako Prijanto,2007-08-16T00:00:00Z,108.0
movies_5737,Q124982801,Xale,2016 film directed by Douglas Soares,2016-10-11T00:00:00Z,71.0
movies_5738,Q12498537,Milky Way Liberation Front,2007 South Korean film,2007-01-01T00:00:00Z,85.0
movies_5739,Q124995470,Tijuana Jackson: Purpose Over Prison,2020 film directed by Romany Malco,2020-07-10T00:00:00Z,
movies_5740,Q12499603,Mursala,2013 film by Viva Westi,2013-01-01T00:00:00Z,
movies_5741,Q124996662,"Liza, Liza, Skies Are Grey",2017 film directed by Terry Sanders,2017-08-18T00:00:00Z,
movies_5742,Q12499760,My Last Love,2012 film by Nayato Fio Nuala,2012-01-19T00:00:00Z,91.0
movies_5743,Q12499853,Nagabonar Jadi 2,2007 film by Deddy Mizwar,2007-03-29T00:00:00Z,
movies_5744,Q12500254,Negeri 5 Menara,2012 film directed by Affandi Abdul Rachman,2012-01-01T00:00:00Z,
movies_5745,Q12500530,Ngebut Kawin,2010 film directed by G. Soeharjanto,2010-01-01T00:00:00Z,
movies_5746,Q12500930,Novel tanpa huruf R,2003 film by Aria Kusumadewa,2003-01-01T00:00:00Z,
movies_5747,Q125020375,Sisu: Road to Revenge,2025 film directed by Jalmari Helander,2025-09-21T00:00:00Z,89.0
movies_5748,Q125027720,Un p'tit truc en plus,2024 film directed by Artus,2025-02-20T00:00:00Z,99.0
movies_5749,Q125029885,Bad Apples,2025 film directed by Jonatan Etzler,2025-09-07T00:00:00Z,100.0
movies_5750,Q125029935,Alma and the Wolf,2025 film directed by Michael Patrick Jann,2025-03-22T00:00:00Z,
movies_5751,Q12505896,Pocong Kesetanan,2011 Indonesian film,2011-12-29T00:00:00Z,76.0
movies_5752,Q12506204,Pontianak Harum Sundal Malam 2,2005 film by Shuhaimi Baba,2005-01-01T00:00:00Z,113.0
movies_5753,Q12506758,Ghost Island,2007 film by Jose Poernomo,2007-10-31T00:00:00Z,91.0
movies_5754,Q12506760,Pulau Hantu 3,2012 film by Jose Poernomo,2012-01-01T00:00:00Z,79.0
movies_5755,Q12507175,Pupus,2011 film by Rizal Mantovani,2011-05-26T00:00:00Z,
movies_5756,Q125076,Slumdog Millionaire,2008 film directed by Danny Boyle,2008-08-30T00:00:00Z,120.0
movies_5757,Q1250780,Mr. Nice,2010 film by Bernard Rose,2010-01-01T00:00:00Z,121.0
movies_5758,Q125078429,Kiss of the Spider Woman,2025 film directed by Bill Condon,2025-01-26T00:00:00Z,
movies_5759,Q125085856,Jamais sans mon psy,2024 film directed by Arnaud Lemort,2025-01-09T00:00:00Z,91.0
movies_5760,Q12508870,Romeo Juliet,2009 film,2009-01-01T00:00:00Z,104.0
movies_5761,Q12508974,Ruang,2006 film by Teddy Soeriaatmadja,2006-01-01T00:00:00Z,95.0
movies_5762,Q12509045,Rumah Kentang,2012 film by Jose Poernomo,2012-10-04T00:00:00Z,102.0
movies_5763,Q1250966,Sordid Lives,2000 film by Del Shores,2000-01-01T00:00:00Z,111.0
movies_5764,Q125101209,Team Batista no Eikō,2008 film directed by Yoshihiro Nakamura,2008-01-01T00:00:00Z,120.0
movies_5765,Q125102928,Plainclothes,2025 film directed by Carmen Emmi,2025-01-26T00:00:00Z,92.0
movies_5766,Q125106002,A World Apart,2024 film directed by Riccardo Milani,2025-02-13T00:00:00Z,113.0
movies_5767,Q1251094,Dostana,2008 film by Tarun Mansukhani,2008-01-01T00:00:00Z,146.0
movies_5768,Q12511522,Sajadah Ka'bah,2011 film by Rhoma Irama,2011-11-17T00:00:00Z,107.0
movies_5769,Q12513200,Forever,2007 film,2007-07-19T00:00:00Z,103.0
movies_5770,Q125144809,8,Spanish film,2025-01-01T00:00:00Z,126.0
movies_5771,Q125153299,The Lost Bus,2025 film directed by Paul Greengrass,2025-09-05T00:00:00Z,
movies_5772,Q12517676,Sumpah Pocong Di Sekolah,2008 film by Awi Suryadi,2008-01-01T00:00:00Z,
movies_5773,Q125182608,Va la madre,2006 film directed by Carlos Mario Aguirre,2006-04-23T00:00:00Z,
movies_5774,Q125182639,Liebes Leid und Lust,2006 film directed by Ulrich Zrenner,2006-04-24T00:00:00Z,
movies_5775,Q125187519,Dracula: A Love Tale,2025 film directed by Luc Besson,2025-07-30T00:00:00Z,129.0
movies_5776,Q125201436,Zombies 4: Dawn of the Vampires,2025 film,2025-07-10T00:00:00Z,
movies_5777,Q1252050,In the Fog,2012 film,2012-05-25T00:00:00Z,127.0
movies_5778,Q1252069,Håkan Bråkan & Josef,2004 film directed by Erik Leijonborg,2004-10-08T00:00:00Z,
movies_5779,Q125207271,Daddy's Dick in Hand,2008 film directed by Chris Roma and Walter Romero,2008-10-20T00:00:00Z,120.0
movies_5780,Q12521085,Test Pack,2012 film by Monty Tiwa,2012-01-01T00:00:00Z,
movies_5781,Q125212257,Never Alone,2024 film directed by Klaus Härö,2025-01-17T00:00:00Z,85.0
movies_5782,Q12521292,The Real Pocong,2009 Indonesian film by Hanny R. Saputra,2009-01-01T00:00:00Z,
movies_5783,Q12521311,The Tarix Jabrix,2008 film by Iqbal Rais,2008-01-01T00:00:00Z,102.0
movies_5784,Q125215184,The Owners,2013 film by Agustín Toscano & Ezequiel Radusky,2013-01-01T00:00:00Z,93.0
movies_5785,Q125217247,Warfare,2025 film directed by Ray Mendoza and Alex Garland,2025-03-16T00:00:00Z,95.0
movies_5786,Q125220484,Luna en Leo,2013 film by Juan Pablo Martínez,2013-01-01T00:00:00Z,71.0
movies_5787,Q125255949,Tunnel of Bones,2011 film by Nacho Garassino,2011-01-01T00:00:00Z,100.0
movies_5788,Q125265183,Love Hurts,2025 film directed by Jonathan Eusebio,2025-02-06T00:00:00Z,83.0
movies_5789,Q125274110,The Ballad of Wallis Island,British comedy film,2025-01-25T00:00:00Z,99.0
movies_5790,Q125274113,"Darling, I Am Going Out for Cigarettes and I Will Be Right Back",2011 film by Mariano Cohn y Gastón Duprat,2011-01-01T00:00:00Z,80.0
movies_5791,Q125289552,Andres Doesn't Want to Take a Siesta,2009 film by Daniel Bustamante,2009-01-01T00:00:00Z,108.0
movies_5792,Q125295778,Deva,2024 Indian film directed by Rosshan Andrrews,2025-01-31T00:00:00Z,
movies_5793,Q125295880,God Save the Tuche,,2025-02-05T00:00:00Z,
movies_5794,Q1253121,Down,2001 horror film about a killer elevator directed by Dick Maas,2001-01-01T00:00:00Z,107.0
movies_5795,Q1253203,Down in the Valley,2005 film by David Jacobson,2005-01-01T00:00:00Z,114.0
movies_5796,Q1253219,Down to the Bone,2004 film by Debra Granik,2004-01-01T00:00:00Z,104.0
movies_5797,Q1253229,One Life,"2011 film by Martha Holmes, Mike Gunton",2011-01-01T00:00:00Z,85.0
movies_5798,Q125335949,Team Spirit,2000 Chinese film,2000-01-01T00:00:00Z,94.0
movies_5799,Q1253366,The Smurfs 2,2013 film by Raja Gosnell,2013-01-01T00:00:00Z,105.0
movies_5800,Q125346059,To Be with You Forever,2000 Chinese film,2000-01-01T00:00:00Z,120.0
movies_5801,Q125351400,The Full Moon,2001 Chinese film,2001-06-10T00:00:00Z,85.0
movies_5802,Q125364184,Zou Guo Yan Dong,2000 Chinese film,2000-01-01T00:00:00Z,
movies_5803,Q125365449,Foreigner,2007 film by Inés de Oliveira Cézar,2007-01-01T00:00:00Z,80.0
movies_5804,Q125365909,Zhen Xin,2001 Chinese film,2001-01-01T00:00:00Z,99.0
movies_5805,Q125371155,Another Simple Favor,2025 film directed by Paul Feig,2025-03-07T00:00:00Z,120.0
movies_5806,Q125373848,Frequency for Victory,2002 Chinese film,2002-06-15T00:00:00Z,
movies_5807,Q1253812,Dr. Alemán,2008 film by Tom Schreiber,2008-07-08T00:00:00Z,106.0
movies_5808,Q125381393,Dream of a Young Soldier,2001 Chinese film,2001-01-01T00:00:00Z,
movies_5809,Q125383686,The Demolition,2005 film by Marcelo Mangone,2005-01-01T00:00:00Z,80.0
movies_5810,Q1253872,Dr. Dolittle 3,2006 film by Rich Thorne,2006-01-01T00:00:00Z,90.0
movies_5811,Q125388230,Trap House,2025 film directed by Michael Dowse,2025-11-14T00:00:00Z,
movies_5812,Q1253887,Dr. Dolittle 2,2001 film by Steve Carr,2001-01-01T00:00:00Z,87.0
movies_5813,Q125390878,Meeting Life and Death,2002 Chinese film,2002-06-11T00:00:00Z,103.0
movies_5814,Q125392328,28 Years Later,2025 film directed by Danny Boyle,2025-06-20T00:00:00Z,115.0
movies_5815,Q125394579,Far from Home,2002 Chinese film,2002-12-27T00:00:00Z,120.0
movies_5816,Q125396248,C.E.O.,2002 Chinese film,2002-10-22T00:00:00Z,125.0
movies_5817,Q125399191,Gameboy,2014 Dutch short movie,2014-01-01T00:00:00Z,21.0
movies_5818,Q125401070,Springsteen: Deliver Me from Nowhere,2025 film directed by Scott Cooper,2025-10-23T00:00:00Z,119.0
movies_5819,Q125401311,Jing Tao Hai Lang,2003 Chinese film,2003-03-01T00:00:00Z,102.0
movies_5820,Q125404,Red Trousers: The Life of the Hong Kong Stuntmen,2003 film by Robin Shou,2003-01-01T00:00:00Z,135.0
movies_5821,Q1254081,Mondays in the Sun,2002 film by Fernando León de Aranoa,2002-01-01T00:00:00Z,113.0
movies_5822,Q125408538,Tow,2025 film directed by Stephanie Laing,2025-06-07T00:00:00Z,105.0
movies_5823,Q1254088,After Earth,2013 film directed by M. Night Shyamalan,2013-01-01T00:00:00Z,100.0
movies_5824,Q1254108,Dr. T & the Women,2000 American film by Robert Altman,2000-01-01T00:00:00Z,122.0
movies_5825,Q125420909,Parts of the Heart,2012 film directed by Paul Agusta,2012-02-01T00:00:00Z,88.0
movies_5826,Q125422231,The Girl with the Needle,2024 film directed by Magnus von Horn,2025-01-09T00:00:00Z,115.0
movies_5827,Q125422662,All We Imagine as Light,2024 film by Payal Kapadia,2025-01-03T00:00:00Z,118.0
movies_5828,Q125422670,Who Let the Dog Bite?,"French-Swiss movie by Lætitia Dosch, 2024",2025-02-06T00:00:00Z,83.0
movies_5829,Q125422898,Wild Diamond,2024 film directed by Agathe Riedinger,2025-04-24T00:00:00Z,103.0
movies_5830,Q125422899,Caught by the Tides,2024 film directed by Jia Zhangke,2025-05-09T00:00:00Z,111.0
movies_5831,Q125445898,Broke,2025 film directed by Carlyle Eubank,2025-05-06T00:00:00Z,103.0
movies_5832,Q1254476,Bram Stoker's Dracula's Curse,2006 film by Leigh Scott,2006-01-01T00:00:00Z,102.0
movies_5833,Q125449414,The Running Man,2025 film directed by Edgar Wright,2025-11-05T00:00:00Z,133.0
movies_5834,Q125451302,38 Degrees,2003 Chinese film,2003-09-04T00:00:00Z,100.0
movies_5835,Q125454193,My Bittersweet Taiwan,2004 Chinese film,2004-04-07T00:00:00Z,95.0
movies_5836,Q125454671,Splendid Season,2003 Chinese film,2003-01-01T00:00:00Z,94.0
movies_5837,Q125457216,On Becoming a Guinea Fowl,British comedy drama film,2025-03-07T00:00:00Z,99.0
movies_5838,Q125469562,Le Roman de Jim,2024 film by Arnaud and Jean-Marie Larrieu,2025-04-17T00:00:00Z,101.0
movies_5839,Q125469653,She's Got No Name,2024 film directed by Peter Chan,2025-06-21T00:00:00Z,150.0
movies_5840,Q125473145,Sinners,2025 film directed by Ryan Coogler,2025-04-16T00:00:00Z,137.0
movies_5841,Q1254857,Dragon Head,2003 film by Jōji Iida,2003-01-01T00:00:00Z,
movies_5842,Q125490152,Stirring Trip to Motuo,2003 Chinese film,2003-01-01T00:00:00Z,99.0
movies_5843,Q125490455,Way Home,2024 film directed by Charlotte Sieling,2025-02-21T00:00:00Z,97.0
movies_5844,Q125491431,When Ruoma Was Seventeen,2002 Chinese film,2002-11-01T00:00:00Z,88.0
movies_5845,Q125494,Bread and Roses,2000 film by Ken Loach,2000-01-01T00:00:00Z,110.0
movies_5846,Q125494051,Defending Reputation,2004 Chinese film,2004-06-07T00:00:00Z,92.0
movies_5847,Q125495342,A Working Man,2025 film directed by David Ayer,2025-03-26T00:00:00Z,116.0
movies_5848,Q125499005,Julie Keeps Quiet,2024 film by Leonardo Van Dijl,2025-04-24T00:00:00Z,97.0
movies_5849,Q125500642,A Bright Moon,2005 Chinese film,2005-06-15T00:00:00Z,105.0
movies_5850,Q125501399,Deng Xiaoping 1928,2004 Chinese film,2004-01-01T00:00:00Z,99.0
movies_5851,Q125507012,Jazzy,2024 film directed by Morrisa Maltz,2025-02-07T00:00:00Z,86.0
movies_5852,Q1255102,Dragonheart: A New Beginning,2000 film by Doug Lefler,2000-01-01T00:00:00Z,81.0
movies_5853,Q125517151,The Other Way Around,2024 film,2025-02-13T00:00:00Z,114.0
movies_5854,Q125523347,Queen of the Ring,2024 film directed by Ash Avildsen,2025-03-07T00:00:00Z,130.0
movies_5855,Q125526882,Ren Changxia,2005 Chinese film,2005-07-01T00:00:00Z,104.0
movies_5856,Q125532822,La Dolce Villa,2025 film directed by Mark Waters,2025-02-13T00:00:00Z,
movies_5857,Q125536940,To a Land Unknown,2024 film by Mahdi Fleifel,2025-07-17T00:00:00Z,105.0
movies_5858,Q125538266,A Big Potato,2007 Chinese film,2007-03-04T00:00:00Z,93.0
movies_5859,Q125544154,Meerkat Moonship,2017 film by Hanneke Schutte,2017-08-24T00:00:00Z,
movies_5860,Q125547253,Class Reunion 2: A Wedding And A Funeral,2018 film directed by René Vilbre,2018-01-01T00:00:00Z,90.0
movies_5861,Q125548321,Sheng Si Niu Yu Ru,2005 Chinese film,2005-10-01T00:00:00Z,
movies_5862,Q1255499,Red State,2011 film by Kevin Smith,2011-01-01T00:00:00Z,88.0
movies_5863,Q125549916,The Lane Premier,2006 Chinese film,2006-08-09T00:00:00Z,103.0
movies_5864,Q1255514,Phir Bhi Dil Hai Hindustani,2000 film directed by Aziz Mirza,2000-01-01T00:00:00Z,175.0
movies_5865,Q125558462,"Ama Dablam, Dreams Unfolded",mountaineering film by Igor Vrtačnik (2016),2016-01-01T00:00:00Z,80.0
movies_5866,Q125560160,Axis of War: The First of August,2008 Chinese film,2008-06-18T00:00:00Z,95.0
movies_5867,Q125563776,The Seed of the Sacred Fig,2024 film directed by Mohammad Rasoulof,2025-01-30T00:00:00Z,168.0
movies_5868,Q125566298,City of Dream,2007 Chinese film,2007-03-28T00:00:00Z,95.0
movies_5869,Q125566469,Here Now,2024 film by Gabriele Muccino,2025-01-23T00:00:00Z,
movies_5870,Q125567279,The Great River,2009 Chinese film,2009-05-05T00:00:00Z,99.0
movies_5871,Q125569914,Emergency,2007 Chinese film,2007-09-27T00:00:00Z,97.0
movies_5872,Q125574208,One Spoon of Chocolate,2025 film directed by RZA,2025-06-08T00:00:00Z,112.0
movies_5873,Q125578001,Fear Street: Prom Queen,2025 film directed by Matt Palmer,2025-05-23T00:00:00Z,90.0
movies_5874,Q125578089,The Pickup,2025 film directed by Tim Story,2025-08-06T00:00:00Z,
movies_5875,Q125578090,The Ritual,2025 film directed by David Midell,2025-04-18T00:00:00Z,98.0
movies_5876,Q125578450,Turning Point 1977,2009 Chinese film,2009-04-03T00:00:00Z,110.0
movies_5877,Q125583965,Six Sisters in the War,2009 Chinese film,2009-09-08T00:00:00Z,90.0
movies_5878,Q125585498,"Alexander and the Terrible, Horrible, No Good, Very Bad Road Trip",2025 film directed by Marvin Lemus,2025-03-28T00:00:00Z,
movies_5879,Q125603174,The Basement,1989 film directed by Timothy O'Rawe,2011-09-13T00:00:00Z,119.0
movies_5880,Q125613304,Giant,2025 film directed by Rowan Athale,2025-10-18T00:00:00Z,
movies_5881,Q125613308,The Thing with Feathers,2025 film directed by Dylan Southern,2025-01-25T00:00:00Z,
movies_5882,Q125620071,The Astronaut,2025 film directed by Jess Varley,2025-03-07T00:00:00Z,90.0
movies_5883,Q1256208,Rare Exports: A Christmas Tale,Finish 2010 film directed by Jalmari Helander,2010-12-03T00:00:00Z,85.0
movies_5884,Q125621796,Kinda Pregnant,2025 film directed by Tyler Spindel,2025-02-05T00:00:00Z,81.0
